country,points,price,log_price
France,88,25,3.2188758248682006
France,88,16,2.772588722239781
US,88,40,3.6888794541139363
France,88,21,3.044522437723423
Australia,88,14,2.6390573296152584
Chile,88,18,2.8903717578961645
US,88,75,4.31748811353631
US,88,16,2.772588722239781
Italy,88,45,3.8066624897703196
US,88,42,3.7376696182833684
US,88,48,3.871201010907891
Italy,88,22,3.091042453358316
Italy,88,22,3.091042453358316
France,88,20,2.995732273553991
US,88,125,4.8283137373023015
US,88,14,2.6390573296152584
Argentina,88,20,2.995732273553991
Italy,88,27,3.295836866004329
France,88,28,3.332204510175204
US,88,42,3.7376696182833684
US,88,13,2.5649493574615367
US,88,34,3.5263605246161616
Spain,88,19,2.9444389791664403
Spain,88,18,2.8903717578961645
US,88,60,4.0943445622221
Spain,88,28,3.332204510175204
US,88,22,3.091042453358316
France,88,10,2.302585092994046
Italy,88,12,2.4849066497880004
Italy,88,28,3.332204510175204
US,88,28,3.332204510175204
Spain,87,15,2.70805020110221
Argentina,87,15,2.70805020110221
Spain,85,15,2.70805020110221
Austria,85,20,2.995732273553991
Italy,85,17,2.833213344056216
US,85,24,3.1780538303479458
Italy,85,28,3.332204510175204
US,85,16,2.772588722239781
France,85,12,2.4849066497880004
France,85,12,2.4849066497880004
US,85,10,2.302585092994046
Spain,85,25,3.2188758248682006
US,85,12,2.4849066497880004
Spain,85,30,3.4011973816621555
Italy,85,19,2.9444389791664403
Austria,85,24,3.1780538303479458
Austria,85,10,2.302585092994046
Chile,85,11,2.3978952727983707
US,85,16,2.772588722239781
France,85,11,2.3978952727983707
France,85,25,3.2188758248682006
Portugal,94,50,3.912023005428146
US,94,38,3.6375861597263857
US,94,34,3.5263605246161616
US,94,100,4.605170185988092
US,94,95,4.553876891600541
US,94,62,4.127134385045092
Italy,94,57,4.04305126783455
Portugal,94,150,5.0106352940962555
Portugal,94,78,4.356708826689592
Australia,94,100,4.605170185988092
US,94,52,3.9512437185814275
France,94,112,4.718498871295094
Italy,94,180,5.19295685089021
US,94,35,3.5553480614894135
US,94,85,4.442651256490317
US,94,32,3.4657359027997265
US,94,32,3.4657359027997265
US,94,120,4.787491742782046
US,94,85,4.442651256490317
France,94,120,4.787491742782046
US,94,38,3.6375861597263857
US,94,32,3.4657359027997265
US,94,58,4.060443010546419
US,94,85,4.442651256490317
US,94,80,4.382026634673881
Portugal,94,60,4.0943445622221
US,94,75,4.31748811353631
US,94,50,3.912023005428146
France,94,60,4.0943445622221
US,94,60,4.0943445622221
US,90,28,3.332204510175204
Chile,90,25,3.2188758248682006
US,90,15,2.70805020110221
US,90,19,2.9444389791664403
US,90,40,3.6888794541139363
Chile,90,35,3.5553480614894135
US,90,45,3.8066624897703196
US,90,13,2.5649493574615367
France,90,15,2.70805020110221
Italy,90,22,3.091042453358316
US,90,35,3.5553480614894135
US,90,20,2.995732273553991
US,90,38,3.6375861597263857
Italy,90,70,4.248495242049359
Spain,90,60,4.0943445622221
Spain,90,25,3.2188758248682006
France,90,17,2.833213344056216
US,90,15,2.70805020110221
Italy,90,38,3.6375861597263857
Spain,90,27,3.295836866004329
US,90,10,2.302585092994046
US,90,56,4.02535169073515
Italy,90,18,2.8903717578961645
France,90,32,3.4657359027997265
France,90,24,3.1780538303479458
US,84,16,2.772588722239781
US,84,40,3.6888794541139363
US,84,20,2.995732273553991
US,84,38,3.6375861597263857
France,84,20,2.995732273553991
France,84,18,2.8903717578961645
Chile,84,13,2.5649493574615367
US,84,65,4.174387269895637
France,84,14,2.6390573296152584
France,84,20,2.995732273553991
France,84,15,2.70805020110221
Chile,84,11,2.3978952727983707
US,84,27,3.295836866004329
Italy,84,11,2.3978952727983707
Italy,84,10,2.302585092994046
US,84,100,4.605170185988092
US,84,25,3.2188758248682006
Chile,84,18,2.8903717578961645
US,84,13,2.5649493574615367
US,84,28,3.332204510175204
US,83,11,2.3978952727983707
France,83,12,2.4849066497880004
US,83,17,2.833213344056216
Italy,83,14,2.6390573296152584
France,83,30,3.4011973816621555
Chile,83,11,2.3978952727983707
US,83,45,3.8066624897703196
US,87,24,3.1780538303479458
Austria,87,15,2.70805020110221
Australia,87,19,2.9444389791664403
Austria,87,23,3.1354942159291497
US,87,60,4.0943445622221
Austria,87,16,2.772588722239781
Austria,87,21,3.044522437723423
Italy,86,17,2.833213344056216
Italy,86,15,2.70805020110221
Italy,86,20,2.995732273553991
Italy,86,19,2.9444389791664403
US,86,23,3.1354942159291497
US,86,18,2.8903717578961645
Italy,86,13,2.5649493574615367
US,86,26,3.258096538021482
Italy,86,13,2.5649493574615367
Argentina,86,17,2.833213344056216
Germany,86,20,2.995732273553991
US,86,48,3.871201010907891
US,86,40,3.6888794541139363
Argentina,86,12,2.4849066497880004
Austria,86,12,2.4849066497880004
Italy,86,18,2.8903717578961645
Portugal,88,14,2.6390573296152584
Argentina,88,19,2.9444389791664403
France,88,10,2.302585092994046
US,88,26,3.258096538021482
Italy,88,50,3.912023005428146
Australia,88,13,2.5649493574615367
Italy,88,49,3.8918202981106265
Italy,88,50,3.912023005428146
Portugal,88,19,2.9444389791664403
France,88,14,2.6390573296152584
France,88,28,3.332204510175204
France,88,70,4.248495242049359
US,88,13,2.5649493574615367
France,88,40,3.6888794541139363
France,88,10,2.302585092994046
Argentina,88,16,2.772588722239781
Argentina,87,40,3.6888794541139363
Argentina,87,20,2.995732273553991
US,87,35,3.5553480614894135
Italy,87,90,4.499809670330265
Australia,87,25,3.2188758248682006
Australia,87,13,2.5649493574615367
Germany,87,10,2.302585092994046
France,87,32,3.4657359027997265
US,87,26,3.258096538021482
US,87,14,2.6390573296152584
Portugal,87,10,2.302585092994046
Italy,87,75,4.31748811353631
US,87,35,3.5553480614894135
Italy,93,80,4.382026634673881
Portugal,93,55,4.007333185232471
US,93,24,3.1780538303479458
US,93,52,3.9512437185814275
US,93,115,4.74493212836325
US,93,60,4.0943445622221
US,93,40,3.6888794541139363
US,93,55,4.007333185232471
Portugal,93,28,3.332204510175204
US,93,60,4.0943445622221
Italy,93,33,3.4965075614664802
Italy,93,57,4.04305126783455
US,93,75,4.31748811353631
France,93,40,3.6888794541139363
US,93,58,4.060443010546419
US,93,55,4.007333185232471
US,93,65,4.174387269895637
Portugal,93,75,4.31748811353631
US,93,38,3.6375861597263857
US,93,49,3.8918202981106265
US,93,32,3.4657359027997265
US,93,55,4.007333185232471
Portugal,93,32,3.4657359027997265
US,93,65,4.174387269895637
US,93,40,3.6888794541139363
US,92,50,3.912023005428146
US,92,42,3.7376696182833684
US,92,60,4.0943445622221
US,92,48,3.871201010907891
US,92,36,3.58351893845611
Italy,88,16,2.772588722239781
France,88,9,2.1972245773362196
Italy,88,35,3.5553480614894135
France,88,40,3.6888794541139363
US,88,13,2.5649493574615367
Germany,88,20,2.995732273553991
US,88,50,3.912023005428146
US,88,40,3.6888794541139363
US,88,50,3.912023005428146
US,88,20,2.995732273553991
Germany,88,22,3.091042453358316
Germany,88,12,2.4849066497880004
US,88,7,1.9459101490553132
US,88,10,2.302585092994046
US,88,40,3.6888794541139363
Spain,88,21,3.044522437723423
Italy,88,90,4.499809670330265
Spain,85,7,1.9459101490553132
Italy,85,22,3.091042453358316
US,85,20,2.995732273553991
US,85,13,2.5649493574615367
US,85,35,3.5553480614894135
US,85,16,2.772588722239781
US,85,20,2.995732273553991
Italy,85,12,2.4849066497880004
Spain,85,30,3.4011973816621555
US,85,34,3.5263605246161616
US,85,26,3.258096538021482
US,84,15,2.70805020110221
Italy,84,28,3.332204510175204
US,84,10,2.302585092994046
US,84,70,4.248495242049359
US,84,24,3.1780538303479458
Italy,84,10,2.302585092994046
Spain,84,8,2.0794415416798357
Spain,84,27,3.295836866004329
US,84,10,2.302585092994046
Italy,84,10,2.302585092994046
Italy,89,20,2.995732273553991
US,89,35,3.5553480614894135
Italy,89,19,2.9444389791664403
Germany,89,13,2.5649493574615367
Italy,89,48,3.871201010907891
Italy,89,26,3.258096538021482
Italy,89,13,2.5649493574615367
US,89,75,4.31748811353631
Spain,89,30,3.4011973816621555
US,89,25,3.2188758248682006
France,89,14,2.6390573296152584
Italy,89,20,2.995732273553991
US,89,36,3.58351893845611
Italy,89,49,3.8918202981106265
US,89,35,3.5553480614894135
France,89,20,2.995732273553991
France,89,21,3.044522437723423
Germany,89,28,3.332204510175204
Germany,89,20,2.995732273553991
Spain,89,18,2.8903717578961645
Spain,89,20,2.995732273553991
US,89,40,3.6888794541139363
Portugal,89,13,2.5649493574615367
US,89,45,3.8066624897703196
US,89,40,3.6888794541139363
US,89,32,3.4657359027997265
Italy,89,15,2.70805020110221
US,89,34,3.5263605246161616
Italy,89,40,3.6888794541139363
Italy,89,20,2.995732273553991
Italy,90,20,2.995732273553991
US,90,42,3.7376696182833684
US,90,98,4.584967478670572
Austria,90,18,2.8903717578961645
Spain,90,25,3.2188758248682006
Austria,90,15,2.70805020110221
Spain,90,36,3.58351893845611
US,90,35,3.5553480614894135
US,90,56,4.02535169073515
Spain,90,33,3.4965075614664802
US,90,38,3.6375861597263857
France,90,28,3.332204510175204
France,90,22,3.091042453358316
France,90,13,2.5649493574615367
US,90,38,3.6375861597263857
US,90,22,3.091042453358316
US,90,18,2.8903717578961645
US,90,42,3.7376696182833684
Italy,90,25,3.2188758248682006
France,90,21,3.044522437723423
France,90,23,3.1354942159291497
France,90,30,3.4011973816621555
Austria,90,20,2.995732273553991
US,90,39,3.6635616461296463
US,90,38,3.6375861597263857
Italy,90,18,2.8903717578961645
US,90,22,3.091042453358316
Argentina,86,11,2.3978952727983707
Italy,86,29,3.367295829986474
US,86,10,2.302585092994046
Italy,86,35,3.5553480614894135
Italy,86,19,2.9444389791664403
France,86,14,2.6390573296152584
US,86,30,3.4011973816621555
US,86,35,3.5553480614894135
France,86,75,4.31748811353631
Spain,86,47,3.8501476017100584
Spain,86,10,2.302585092994046
US,86,17,2.833213344056216
US,86,23,3.1354942159291497
Italy,86,9,2.1972245773362196
US,86,27,3.295836866004329
Italy,86,18,2.8903717578961645
France,87,15,2.70805020110221
Chile,87,9,2.1972245773362196
France,87,40,3.6888794541139363
US,87,20,2.995732273553991
US,86,13,2.5649493574615367
US,86,28,3.332204510175204
Italy,86,10,2.302585092994046
US,86,20,2.995732273553991
US,86,24,3.1780538303479458
France,86,15,2.70805020110221
US,86,18,2.8903717578961645
Portugal,86,11,2.3978952727983707
US,86,18,2.8903717578961645
France,86,24,3.1780538303479458
US,86,12,2.4849066497880004
US,86,18,2.8903717578961645
Chile,86,20,2.995732273553991
US,86,15,2.70805020110221
Italy,88,25,3.2188758248682006
Germany,88,14,2.6390573296152584
US,88,36,3.58351893845611
Italy,88,27,3.295836866004329
US,88,42,3.7376696182833684
Italy,88,20,2.995732273553991
US,88,48,3.871201010907891
Argentina,88,19,2.9444389791664403
US,88,40,3.6888794541139363
US,88,50,3.912023005428146
Portugal,88,21,3.044522437723423
Germany,88,16,2.772588722239781
Italy,88,19,2.9444389791664403
Portugal,88,11,2.3978952727983707
US,88,25,3.2188758248682006
Italy,88,23,3.1354942159291497
Italy,88,30,3.4011973816621555
Italy,88,28,3.332204510175204
US,88,22,3.091042453358316
US,88,15,2.70805020110221
Italy,88,20,2.995732273553991
Italy,88,20,2.995732273553991
US,88,70,4.248495242049359
Germany,88,9,2.1972245773362196
Portugal,88,40,3.6888794541139363
Portugal,88,30,3.4011973816621555
US,88,16,2.772588722239781
France,93,31,3.4339872044851463
France,93,30,3.4011973816621555
US,93,38,3.6375861597263857
US,93,45,3.8066624897703196
US,93,50,3.912023005428146
US,93,24,3.1780538303479458
US,93,86,4.454347296253507
US,92,55,4.007333185232471
France,92,28,3.332204510175204
France,92,45,3.8066624897703196
US,92,85,4.442651256490317
US,92,50,3.912023005428146
US,92,120,4.787491742782046
US,92,30,3.4011973816621555
France,92,25,3.2188758248682006
France,92,40,3.6888794541139363
US,92,32,3.4657359027997265
US,92,40,3.6888794541139363
Austria,92,46,3.828641396489095
US,92,39,3.6635616461296463
US,92,85,4.442651256490317
Austria,92,60,4.0943445622221
US,94,75,4.31748811353631
US,94,120,4.787491742782046
France,94,25,3.2188758248682006
France,94,80,4.382026634673881
Portugal,94,85,4.442651256490317
US,94,28,3.332204510175204
France,94,180,5.19295685089021
France,94,85,4.442651256490317
France,94,135,4.90527477843843
Italy,94,125,4.8283137373023015
France,94,90,4.499809670330265
Italy,94,154,5.0369526024136295
US,94,70,4.248495242049359
US,94,150,5.0106352940962555
Germany,94,56,4.02535169073515
France,94,49,3.8918202981106265
US,94,72,4.276666119016055
Italy,93,48,3.871201010907891
US,93,35,3.5553480614894135
Italy,93,70,4.248495242049359
France,93,132,4.882801922586371
US,93,38,3.6375861597263857
Portugal,93,20,2.995732273553991
US,93,175,5.1647859739235145
US,93,36,3.58351893845611
US,93,60,4.0943445622221
US,93,110,4.700480365792417
US,93,100,4.605170185988092
Italy,93,85,4.442651256490317
US,93,80,4.382026634673881
Chile,86,12,2.4849066497880004
Italy,86,18,2.8903717578961645
Italy,86,15,2.70805020110221
US,86,20,2.995732273553991
Chile,86,14,2.6390573296152584
Australia,85,12,2.4849066497880004
Chile,85,9,2.1972245773362196
Chile,85,12,2.4849066497880004
US,85,9,2.1972245773362196
Argentina,85,10,2.302585092994046
France,85,19,2.9444389791664403
US,85,75,4.31748811353631
US,85,22,3.091042453358316
Italy,85,35,3.5553480614894135
Italy,85,12,2.4849066497880004
Italy,85,15,2.70805020110221
Argentina,85,12,2.4849066497880004
US,85,34,3.5263605246161616
US,85,65,4.174387269895637
Argentina,85,10,2.302585092994046
Argentina,85,8,2.0794415416798357
Italy,85,16,2.772588722239781
Chile,85,12,2.4849066497880004
Italy,92,43,3.7612001156935624
US,92,32,3.4657359027997265
US,92,71,4.2626798770413155
Italy,92,65,4.174387269895637
US,92,60,4.0943445622221
France,92,15,2.70805020110221
France,92,35,3.5553480614894135
Chile,92,92,4.5217885770490405
US,92,42,3.7376696182833684
Italy,92,65,4.174387269895637
France,92,35,3.5553480614894135
Italy,92,43,3.7612001156935624
US,92,54,3.9889840465642745
US,92,75,4.31748811353631
France,92,16,2.772588722239781
France,92,35,3.5553480614894135
France,92,26,3.258096538021482
Chile,92,38,3.6375861597263857
France,92,50,3.912023005428146
Chile,92,29,3.367295829986474
Italy,92,42,3.7376696182833684
US,92,48,3.871201010907891
Chile,92,40,3.6888794541139363
US,92,100,4.605170185988092
Italy,86,21,3.044522437723423
Portugal,86,14,2.6390573296152584
Portugal,86,13,2.5649493574615367
US,86,15,2.70805020110221
Spain,86,15,2.70805020110221
Spain,86,9,2.1972245773362196
Spain,85,17,2.833213344056216
US,85,20,2.995732273553991
France,85,34,3.5263605246161616
France,85,20,2.995732273553991
France,85,12,2.4849066497880004
France,85,15,2.70805020110221
US,85,11,2.3978952727983707
Spain,85,10,2.302585092994046
Portugal,85,9,2.1972245773362196
Portugal,85,10,2.302585092994046
Italy,85,14,2.6390573296152584
Spain,85,20,2.995732273553991
Chile,85,15,2.70805020110221
Portugal,85,7,1.9459101490553132
Chile,85,8,2.0794415416798357
Chile,85,10,2.302585092994046
Italy,85,20,2.995732273553991
Portugal,85,12,2.4849066497880004
Portugal,85,8,2.0794415416798357
Italy,85,18,2.8903717578961645
US,85,28,3.332204510175204
Portugal,85,9,2.1972245773362196
US,99,125,4.8283137373023015
US,99,94,4.543294782270004
France,98,1900,7.549609165154532
France,98,380,5.940171252720432
US,98,50,3.912023005428146
Italy,98,102,4.624972813284271
France,97,170,5.135798437050262
Italy,97,220,5.393627546352362
Italy,97,215,5.3706380281276624
US,97,150,5.0106352940962555
France,97,1100,7.003065458786462
US,97,82,4.406719247264253
France,96,280,5.634789603169249
France,96,200,5.298317366548036
Italy,96,75,4.31748811353631
France,96,1200,7.090076835776092
France,96,195,5.272999558563747
US,96,125,4.8283137373023015
France,96,1300,7.170119543449628
France,96,400,5.991464547107982
US,96,78,4.356708826689592
France,96,75,4.31748811353631
US,95,56,4.02535169073515
France,95,89,4.48863636973214
France,95,163,5.093750200806762
France,95,110,4.700480365792417
US,95,60,4.0943445622221
US,95,75,4.31748811353631
US,88,28,3.332204510175204
US,88,34,3.5263605246161616
US,88,35,3.5553480614894135
Italy,88,16,2.772588722239781
France,88,45,3.8066624897703196
France,88,20,2.995732273553991
US,88,21,3.044522437723423
France,88,30,3.4011973816621555
France,88,45,3.8066624897703196
France,88,22,3.091042453358316
US,88,18,2.8903717578961645
France,88,58,4.060443010546419
US,88,10,2.302585092994046
US,88,55,4.007333185232471
US,88,16,2.772588722239781
Italy,88,25,3.2188758248682006
US,88,25,3.2188758248682006
US,87,20,2.995732273553991
US,87,12,2.4849066497880004
US,87,30,3.4011973816621555
Italy,87,14,2.6390573296152584
US,87,24,3.1780538303479458
France,87,19,2.9444389791664403
France,87,15,2.70805020110221
France,87,26,3.258096538021482
France,85,10,2.302585092994046
France,85,10,2.302585092994046
Portugal,85,12,2.4849066497880004
Argentina,85,10,2.302585092994046
Portugal,85,8,2.0794415416798357
Portugal,85,6,1.791759469228055
Argentina,85,13,2.5649493574615367
Argentina,85,13,2.5649493574615367
France,85,13,2.5649493574615367
France,85,12,2.4849066497880004
US,85,16,2.772588722239781
Argentina,85,12,2.4849066497880004
US,85,17,2.833213344056216
France,85,22,3.091042453358316
Portugal,85,7,1.9459101490553132
Portugal,85,8,2.0794415416798357
US,85,22,3.091042453358316
France,85,12,2.4849066497880004
Portugal,85,15,2.70805020110221
Argentina,85,10,2.302585092994046
US,85,12,2.4849066497880004
Australia,85,8,2.0794415416798357
US,85,20,2.995732273553991
France,85,20,2.995732273553991
Portugal,85,10,2.302585092994046
Portugal,85,12,2.4849066497880004
US,85,15,2.70805020110221
Italy,85,40,3.6888794541139363
US,85,11,2.3978952727983707
US,85,10,2.302585092994046
Spain,85,27,3.295836866004329
Argentina,85,13,2.5649493574615367
US,85,25,3.2188758248682006
Argentina,85,10,2.302585092994046
Australia,85,16,2.772588722239781
Portugal,85,9,2.1972245773362196
Argentina,85,20,2.995732273553991
US,85,18,2.8903717578961645
Portugal,85,10,2.302585092994046
Portugal,85,10,2.302585092994046
Portugal,85,11,2.3978952727983707
France,85,13,2.5649493574615367
France,85,20,2.995732273553991
France,85,13,2.5649493574615367
US,85,25,3.2188758248682006
US,85,35,3.5553480614894135
US,85,28,3.332204510175204
Italy,85,10,2.302585092994046
Portugal,85,13,2.5649493574615367
US,85,10,2.302585092994046
Argentina,85,12,2.4849066497880004
Australia,85,9,2.1972245773362196
US,85,12,2.4849066497880004
Italy,85,19,2.9444389791664403
